race_id,escape_strength,inner_collapse_risk,attack_pressure,race_upset_score,probability_flatness,dynamic_rerank_subset,scenario,result_scenario,winner_course,winner_style,lane1_status,top3_shape,is_outer_chain,is_inner_dominant
2026-07-06_21_05,0.24641672482842653,0.513441328365007,0.35145802387146224,0.45154401446240594,0.9128795886446376,neutral,S5_OUTER_WIN_OR_CHAIN,C6__MAKURI_SASHI__IN_OUT__OUTER_CHAIN,6,MAKURI_SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-06_21_06,0.1910341977972094,0.5648479488804834,0.38066474158081487,0.4839807327934162,0.9519589914924501,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI__IN_OUT__CENTER_OUTER,3,MAKURI,IN_OUT,CENTER_OUTER,False,False
2026-07-06_21_07,0.23566672122720164,0.5394447978253943,0.36204978640096863,0.47265532066667204,0.9430269128480767,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-06_21_08,0.3040476080422519,0.5197502884595138,0.40399164318964786,0.46483181924856803,0.9241792051577159,attack_or_collapse,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI__IN_OUT__OUTER_CHAIN,5,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-06_21_09,0.3052132308986947,0.4971047270320339,0.3487340944615209,0.45206015201460387,0.9057663815796652,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-06_21_10,0.29385694442305516,0.4912986958684093,0.3225199664353584,0.44601658106655306,0.9110400475547717,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-06_21_11,0.3223669822150365,0.5037359974559175,0.3874325421502022,0.45440065742773983,0.8963220330095532,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-06_21_12,0.3396908507194953,0.4896485562123916,0.3593576814986851,0.44652188192900055,0.89313929275563,stable_escape,S3_C3_WIN_CENTER,C3__MAKURI__IN_REMAIN__INNER_TOP3,3,MAKURI,IN_REMAIN,INNER_TOP3,False,True
2026-07-06_22_01,0.3030984725676632,0.520520674853509,0.40122189526352303,0.4604439257836382,0.8921905467172326,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-06_22_02,0.2777050274532272,0.4895754737157548,0.3199002425922242,0.4380105662593494,0.9437783633230843,upset_or_flat,S3_C3_WIN_CENTER,C3__NUKI__IN_REMAIN__CENTER_OUTER,3,NUKI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-06_22_03,0.2507206635996325,0.5168738697022851,0.3589586999466739,0.46442187691975606,0.9523329030730086,upset_or_flat,S4_C4_WIN_KADO,C4__NUKI__IN_OUT__OUTER_CHAIN,4,NUKI,IN_OUT,OUTER_CHAIN,True,False
2026-07-06_22_04,0.21702338171767724,0.5574652879273754,0.400451137160961,0.4895882856518009,0.9391240776413965,attack_or_collapse,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_TOP3,2,SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-06_22_05,0.3355789088334662,0.4767084882150757,0.3420235490103413,0.44133098091268685,0.8985971897930174,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-06_22_06,0.2975357180240725,0.5039647089543904,0.35945863991886673,0.44658318062749947,0.8986751861158333,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-06_22_07,0.2950477524734341,0.5134141828186708,0.37119061966929146,0.4456033435296159,0.8944195995792454,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-06_22_08,0.3128446703917776,0.507283010272692,0.37831513844377374,0.4637983255187843,0.9164350446342727,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-06_22_09,0.3217941118292269,0.4969918636520023,0.3820788770545535,0.4528361456797809,0.9054504457728002,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-06_22_10,0.2999540820869516,0.5217192480268746,0.3735151998169192,0.44500611655803973,0.8980101827437981,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-06_22_11,0.23369751079956277,0.5473474838855219,0.39604295205179046,0.48733257018408116,0.9280420287447009,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI__IN_OUT__CENTER_OUTER,3,MAKURI,IN_OUT,CENTER_OUTER,False,False
2026-07-06_22_12,0.31052676092888776,0.5018493270390287,0.34656181319479784,0.45726740744391486,0.9039719402398698,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-06_24_01,0.20683578640001177,0.5527608419306789,0.36843563398751833,0.46174786619549263,0.9453530420742317,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_REMAIN__CENTER_OUTER,3,MAKURI_SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-06_24_02,0.2581742681759667,0.5372869056914154,0.3840718283433381,0.48142582134960116,0.9372700507133663,attack_or_collapse,S4_C4_WIN_KADO,C4__NUKI__IN_REMAIN__INNER_CENTER,4,NUKI,IN_REMAIN,INNER_CENTER,False,False
2026-07-06_24_03,0.2279125444550213,0.5550533268298747,0.39485579317905806,0.4735334795300856,0.9452048807718352,attack_or_collapse,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_CENTER,2,SASHI,IN_REMAIN,INNER_CENTER,False,False
2026-07-06_24_04,0.21771112401974366,0.5469943714460762,0.37448274573773965,0.47348636684151,0.942639324302472,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_REMAIN__INNER_TOP3,3,MAKURI_SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-06_24_05,0.3041856890555751,0.5057918406597451,0.3465582976713487,0.46244068420933304,0.9410718947486818,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-06_24_06,0.2518943889049067,0.5372759150263084,0.381515761900578,0.47798388030379013,0.9407429717817516,attack_or_collapse,S2_C2_WIN_IN_OUT,C2__MAKURI__IN_OUT__OUTER_CHAIN,2,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-06_24_07,0.26269193813661895,0.5315057961577175,0.3877035561547376,0.4768268410029042,0.9291831819859971,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-06_24_08,0.26444088441571734,0.5419338056567287,0.41780238746736337,0.48029741275855853,0.9387374381315997,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-06_24_09,0.25990677217052577,0.5182143392348648,0.34664023569234964,0.4583680213178642,0.9349917357436254,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-06_24_10,0.2612929873178066,0.5362539130617412,0.3991586514416265,0.46675714307292065,0.9069315345427035,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-06_24_11,0.24658508636490442,0.5301828433682031,0.35130479013004634,0.46137219571633786,0.9012302176070714,neutral,S5_OUTER_WIN_OR_CHAIN,C6__MAKURI_SASHI__IN_REMAIN__CENTER_OUTER,6,MAKURI_SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-06_24_12,0.3037058542326319,0.49717829055088014,0.3443220911841211,0.44373374694429757,0.8923668282485426,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-07_01_01,0.2850953033201651,0.5385092529421505,0.4281929141928115,0.4855014006445221,0.9369978376646833,attack_or_collapse,S2_C2_WIN_IN_OUT,C2__MAKURI__IN_OUT__OUTER_CHAIN,2,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_01_02,0.3245893110504945,0.4948326652587829,0.35792820176816553,0.4465409327008629,0.9395644290703251,upset_or_flat,S3_C3_WIN_CENTER,C3__MEGUMARE__IN_OUT__CENTER_OUTER,3,MEGUMARE,IN_OUT,CENTER_OUTER,False,False
2026-07-07_01_03,0.21128721882429974,0.5537210402920578,0.3671936040545256,0.48350382653930357,0.9454500208606657,attack_or_collapse,S2_C2_WIN_IN_OUT,C2__SASHI__IN_OUT__CENTER_OUTER,2,SASHI,IN_OUT,CENTER_OUTER,False,False
2026-07-07_01_04,0.20243860029913363,0.5479167916932872,0.33914659227789057,0.4733582724810275,0.93512613299695,attack_or_collapse,S2_C2_WIN_IN_OUT,C2__MAKURI__IN_OUT__CENTER_OUTER,2,MAKURI,IN_OUT,CENTER_OUTER,False,False
2026-07-07_01_05,0.2483054919399048,0.5137398553084596,0.3214295456753282,0.446320770912204,0.9357098448356267,neutral,S5_OUTER_WIN_OR_CHAIN,C6__NUKI__IN_REMAIN__OUTER_CHAIN,6,NUKI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-07_01_06,0.32608284752454125,0.5123522874808124,0.408470629388235,0.4580921566554972,0.8854955132500208,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-07_01_07,0.2384303235490074,0.5371889179903884,0.35977097019167215,0.46569532487082116,0.901219907521395,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_01_08,0.3092532671134325,0.4874172464104452,0.34984141788328726,0.4436416267882856,0.8997701080837085,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-07_01_09,0.27385373008045605,0.522307002541007,0.3711261565056284,0.45788535779252626,0.9197627204707735,neutral,S3_C3_WIN_CENTER,C3__MAKURI__IN_OUT__OUTER_CHAIN,3,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_01_10,0.3459377270218703,0.47350339126580515,0.3287222429310069,0.43164053658885615,0.8887096128040608,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_01_11,0.28222575312942505,0.5085239759124733,0.3266977121704807,0.4475346720094077,0.9076288442365654,neutral,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_REMAIN__INNER_TOP3,3,MAKURI_SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-07_01_12,0.2723639181912583,0.5213688562921953,0.3759691246362562,0.4622153714309277,0.9087000496585437,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-07_02_01,0.2991309989468416,0.5024940544578745,0.3396547839002989,0.4481268669016886,0.8969171414984606,stable_escape,S4_C4_WIN_KADO,C4__MAKURI__IN_REMAIN__OUTER_CHAIN,4,MAKURI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-07_02_02,0.3285859672793878,0.5032025275752385,0.3652091360471795,0.4434492556986421,0.9130306404506061,stable_escape,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI_SASHI__IN_REMAIN__OUTER_CHAIN,5,MAKURI_SASHI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-07_02_03,0.19990893594491954,0.5289279156184357,0.3482947802305981,0.47028314769034485,0.95476467948392,upset_or_flat,S4_C4_WIN_KADO,C4__MAKURI__IN_OUT__OUTER_CHAIN,4,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_02_04,0.2957570079063356,0.5033399896940611,0.33505934227674916,0.45598584590929153,0.9172477018911094,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-07_02_05,0.2588535482241535,0.5322120438742064,0.3873298526932746,0.46992508983066394,0.9121990479091443,attack_or_collapse,S4_C4_WIN_KADO,C4__MAKURI__IN_REMAIN__INNER_CENTER,4,MAKURI,IN_REMAIN,INNER_CENTER,False,False
2026-07-07_02_06,0.2855813824418124,0.4975383043712807,0.31749366097416537,0.4397860424617497,0.9065276772656548,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-07_02_07,0.28334250778507897,0.5180975336924711,0.36941300750877404,0.4579931829777649,0.8990585851405798,neutral,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI_SASHI__IN_REMAIN__OUTER_CHAIN,5,MAKURI_SASHI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-07_02_08,0.23936424030370557,0.5294999760590988,0.3507920752719368,0.46865612771779674,0.9185349522134658,neutral,S2_C2_WIN_IN_OUT,C2__NUKI__IN_REMAIN__INNER_TOP3,2,NUKI,IN_REMAIN,INNER_TOP3,False,True
2026-07-07_02_09,0.27426648183979213,0.5187247017554585,0.37409153640672776,0.45452041358313966,0.9035170048536163,neutral,S3_C3_WIN_CENTER,C3__MAKURI__IN_REMAIN__CENTER_OUTER,3,MAKURI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-07_02_10,0.30633371080914024,0.4987556702637744,0.3502546778517782,0.4532631176915216,0.919165406426183,stable_escape,S2_C2_WIN_IN_OUT,C2__MAKURI__IN_REMAIN__MIXED,2,MAKURI,IN_REMAIN,MIXED,False,False
2026-07-07_02_11,0.2969683266955058,0.515141151782355,0.38465066168919704,0.4739867738727789,0.9141120987468195,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-07_02_12,0.3065738285674128,0.5027029831545227,0.37569340086095615,0.45396399630300194,0.9020027408222653,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_04_01,0.24964923896855307,0.5266051389508606,0.3552620852056502,0.4723675125682866,0.9546440144016075,upset_or_flat,S5_OUTER_WIN_OR_CHAIN,C6__MAKURI__IN_OUT__CENTER_OUTER,6,MAKURI,IN_OUT,CENTER_OUTER,False,False
2026-07-07_04_02,0.20298391164841065,0.5379017053254836,0.34429504832769997,0.4726551059586175,0.9419388049565682,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-07_04_03,0.1649422808628509,0.5921825048927121,0.42170849884026235,0.49996464823446657,0.9514989402976697,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI__IN_OUT__OUTER_CHAIN,3,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_04_04,0.20257671830669696,0.5619027787902688,0.39542815299360173,0.4795594811595288,0.9521866711191199,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI__IN_REMAIN__CENTER_OUTER,3,MAKURI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-07_04_05,0.28149784786680054,0.5153688657023907,0.3460071451255264,0.4623420162523778,0.9304038397871178,neutral,S2_C2_WIN_IN_OUT,C2__NUKI__IN_OUT__CENTER_OUTER,2,NUKI,IN_OUT,CENTER_OUTER,False,False
2026-07-07_04_06,0.31121273726632104,0.4981695748825884,0.3582711435051925,0.4566512121894754,0.8969325316605193,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-07_04_07,0.1987904688929191,0.546341086844726,0.34864259167421235,0.4816418418782274,0.9484221016492818,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-07_04_08,0.3056689880882386,0.48763026980017893,0.3066467725921598,0.4392905230569122,0.9342055595858196,stable_escape,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__MIXED,2,SASHI,IN_REMAIN,MIXED,False,False
2026-07-07_04_09,0.2837555743557604,0.5197876303424718,0.383657534303424,0.4586108267311212,0.9291103731429055,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_04_10,0.2667359106442337,0.518683401042551,0.3283269621341803,0.4497251738855535,0.8987753024818261,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-07_04_11,0.3200648101956093,0.49745171882882666,0.33993893549945886,0.44006658177426294,0.9033478723710804,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-07_04_12,0.2660807306386809,0.5265305097242112,0.3627748661310598,0.4733184607766264,0.9267273115940737,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-07_05_01,0.25214478718968514,0.5265002368551686,0.3411304590357231,0.45503203088074134,0.9257932996056221,neutral,S5_OUTER_WIN_OR_CHAIN,C5__SASHI__IN_REMAIN__CENTER_OUTER,5,SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-07_05_02,0.19519521760135372,0.5724713788944742,0.385414768065005,0.48190063800595284,0.9385154237878246,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-07_05_03,0.20867202004905722,0.5441486205004855,0.3423135247953156,0.47514251964727827,0.9497527894693361,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_05_04,0.23421197348330222,0.5305375292415222,0.3591899308604727,0.4604938763161553,0.9423039951455751,upset_or_flat,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_TOP3,2,SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-07_05_05,0.27778886417673965,0.542203322583839,0.4300417456985311,0.4871544941374207,0.9299594951065296,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_05_06,0.2317914233900294,0.5646272140352901,0.43055254918285435,0.49609162774837223,0.9510260632874301,attack_or_collapse,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI_SASHI__IN_REMAIN__OUTER_CHAIN,5,MAKURI_SASHI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-07_05_07,0.3122148789827812,0.5127240494342953,0.3688845523554275,0.45426894928618816,0.9420517469456813,upset_or_flat,S4_C4_WIN_KADO,C4__MAKURI_SASHI__IN_OUT__OUTER_CHAIN,4,MAKURI_SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_05_08,0.28128453528612996,0.49905576808972885,0.3267128288257889,0.4406333495538464,0.9169846676743483,neutral,S4_C4_WIN_KADO,C4__MAKURI_SASHI__IN_REMAIN__INNER_CENTER,4,MAKURI_SASHI,IN_REMAIN,INNER_CENTER,False,False
2026-07-07_05_09,0.21770760702749403,0.5311637926008499,0.31898160619681626,0.4578449527086298,0.9238111451599527,neutral,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_OUT__OUTER_CHAIN,3,MAKURI_SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_05_10,0.3008667299164044,0.5207889499064204,0.3948705024463458,0.46529081055686083,0.9146283074867132,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI__IN_REMAIN__CENTER_OUTER,3,MAKURI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-07_05_11,0.2870558522193779,0.5287145187537123,0.39863978812192635,0.4630705166260012,0.9129440193170298,attack_or_collapse,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI__IN_OUT__CENTER_OUTER,5,MAKURI,IN_OUT,CENTER_OUTER,False,False
2026-07-07_05_12,0.27809873665647666,0.505679747830389,0.36349403745430764,0.4575959022428911,0.9492936997784516,upset_or_flat,S2_C2_WIN_IN_OUT,C2__MAKURI__IN_OUT__OUTER_CHAIN,2,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_08_01,0.22538652152564198,0.5352988809234085,0.3546180293605068,0.45503664976298813,0.9417506835856836,attack_or_collapse,S2_C2_WIN_IN_OUT,C2__NUKI__IN_OUT__OUTER_CHAIN,2,NUKI,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_08_02,0.3245005429076204,0.4979793176380865,0.350626082072224,0.4596840897099625,0.9455361678831862,upset_or_flat,S3_C3_WIN_CENTER,C3__NUKI__IN_REMAIN__INNER_TOP3,3,NUKI,IN_REMAIN,INNER_TOP3,False,True
2026-07-07_08_03,0.24806489098260506,0.5249866996959702,0.35027189409286597,0.46997098232140216,0.9448839534647206,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-07_08_04,0.23091073103812018,0.5293510954314313,0.3606756430458748,0.47649910550841607,0.9506380329902474,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_08_05,0.20789173934596586,0.5605746857002125,0.3878443932323645,0.48011654444602425,0.916263498695397,attack_or_collapse,S4_C4_WIN_KADO,C4__MAKURI__IN_OUT__OUTER_CHAIN,4,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_08_06,0.2808810359491654,0.5071285957686771,0.3445380101458156,0.4445812190635708,0.9028647598759055,neutral,S4_C4_WIN_KADO,C4__MAKURI_SASHI__IN_REMAIN__INNER_CENTER,4,MAKURI_SASHI,IN_REMAIN,INNER_CENTER,False,False
2026-07-07_08_07,0.2754669286416613,0.527534863547656,0.3839065351761495,0.46770989256650386,0.9494996786636397,attack_or_collapse,S2_C2_WIN_IN_OUT,C2__MAKURI__IN_OUT__CENTER_OUTER,2,MAKURI,IN_OUT,CENTER_OUTER,False,False
2026-07-07_08_08,0.20762134878618171,0.5419508090752618,0.33396687131915576,0.4667163631761919,0.901095824371993,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_OUT__MIXED,1,ESCAPE,IN_OUT,MIXED,False,False
2026-07-07_08_09,0.2709428176246511,0.5461828869887478,0.4331319784572043,0.49138563313884764,0.9471542352513787,attack_or_collapse,S5_OUTER_WIN_OR_CHAIN,C6__MAKURI__IN_REMAIN__MIXED,6,MAKURI,IN_REMAIN,MIXED,False,False
2026-07-07_08_10,0.2519800235915897,0.5417689221737743,0.4011831502741928,0.4679411798814787,0.8959501299696652,attack_or_collapse,S4_C4_WIN_KADO,C4__SASHI__IN_REMAIN__CENTER_OUTER,4,SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-07_08_11,0.3003584624681989,0.5073246404715135,0.34659914782377466,0.4402378851593054,0.9087955975280069,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-07_08_12,0.3116202701331416,0.496104543636402,0.34419345484297004,0.4579441385346494,0.9252609055124698,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_10_01,0.35900161770053496,0.45958710477068965,0.29854533035753616,0.38998404240985723,0.8719012403631844,stable_escape,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_REMAIN__CENTER_OUTER,3,MAKURI_SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-07_10_02,0.2461786826446921,0.5390398860697927,0.36505258666138973,0.47812677596335246,0.9401965229087729,attack_or_collapse,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI__IN_OUT__OUTER_CHAIN,5,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_10_03,0.34195999088141926,0.4820388834171706,0.3613912452466586,0.44282809223370184,0.9081553788995101,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-07_10_04,0.28269874370786763,0.5144947100959096,0.3717304625630662,0.47473287745148174,0.908359119147415,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-07_10_05,0.3116237572290884,0.5144579003197881,0.37302333163587903,0.44649383483804267,0.9136896256021192,stable_escape,S4_C4_WIN_KADO,C4__MAKURI__IN_REMAIN__INNER_CENTER,4,MAKURI,IN_REMAIN,INNER_CENTER,False,False
2026-07-07_10_06,0.22718027157544338,0.528805836050124,0.3521506326166643,0.4726311759685975,0.9459105732621569,upset_or_flat,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI_SASHI__IN_REMAIN__OUTER_CHAIN,5,MAKURI_SASHI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-07_10_07,0.24049522370685958,0.5295001245484581,0.36322168066221333,0.47969011423581853,0.9411843033958112,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_10_08,0.2717536735307446,0.5049033969539154,0.3295579303893075,0.4494970742510598,0.9268285115011471,neutral,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_TOP3,2,SASHI,IN_REMAIN,INNER_TOP3,False,True
